,nom,latitude,longitude,gid_0,name_0,gid_1,name_1,gid_2,name_2,gid_3,name_3,gid_4,name_4,gid_5,name_5,id,idplace,idauteur,date_review,country
147,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",122061015,244980,BA89F1FCDDABC9E8CCE7E8CAFEB51273,2011-12-24,France
148,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",120507585,244980,97347DA317926B76C0053182572015C4,2011-11-12,France
149,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",91259002,244980,7B26FC39139D91F2AEC920B9939F261C,2010-12-31,-
150,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",88069437,244980,9A8DAC488D3D69949BA400D35AED734D,2010-11-24,France
151,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",58012736,244980,944D251EE490C5062AF4214E2E784538,2010-03-08,France
152,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",251946821,244980,98DD3CFACA9321EBA81D1453F9BAA941,2015-01-31,United States
153,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",148418447,244980,4E624FF0E5BB5BEB0C45162184D13F34,2012-12-31,France
154,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",346607185,244980,B9D7B84EE68187901DE12BDD21B85D41,2016-02-10,United Kingdom
155,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",342356211,244980,3EFB757E52515E487DDF5AA4178E5B95,2016-01-24,Switzerland
156,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",339454692,244980,19A4692F715C54D0F8BF4114439205CA,2016-01-12,France
157,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",337971086,244980,032526C9E61A478DC19EA4CBE03C181E,2016-01-06,United Kingdom
158,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",323830980,244980,BB0D71009E4D3073F9371265591C913F,2015-11-02,United Kingdom
159,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",323345669,244980,77D2973B71586CF12FF22377F96AB339,2015-10-31,
160,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",255440751,244980,D5651DD3C429DA7534AB8D6E2EB4D42F,2015-02-20,United Kingdom
161,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",254133524,244980,66726A6B846D48BA3CE1A647DFC96856,2015-02-14,United Kingdom
162,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",252241391,244980,756DDC650C04A30144859C696D06E1EC,2015-02-02,
163,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",249089561,244980,14EF1D078D7C29165E590C9C89EEC191,2015-01-13,Portugal
164,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",245301215,244980,47A39FEAD7BBEE19614F2A6316007192,2014-12-20,United States
165,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",239703100,244980,FE30EA1C521C1F05BBBD26459418BCBF,2014-11-13,-
166,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",238747419,244980,61CE1BAF193A41BF49DBFAA769513311,2014-11-08,Greece
167,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",235728311,244980,E1A877ADDA81735C1E6C99936E158842,2014-10-22,-
168,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",195929372,244980,CEE768315019E76C16886209FB0993A9,2014-03-02,United Kingdom
169,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",193576297,244980,359EC4F9B6E6E968714D7401B837B924,2014-02-09,Latvia
170,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",192101241,244980,ED7727029E5E22C8C64F01505BAA632A,2014-01-26,United States
171,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",189191794,244980,4A011D6DFD9E616DBD0D5183EB862709,2014-01-01,Australia
172,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",187651751,244980,F58C0436D25F0D4CAB2583D028843DAD,2013-12-14,Australia
173,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",186888024,244980,F426B748F00C76E2FEB75D77953893C6,2013-12-06,United States
174,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",156288899,244980,915031E339950C275496329F0541D493,2013-04-01,United States
175,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",154192910,244980,EB642BBF9D053C43683F93E7C1F33DFF,2013-03-10,-
176,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",153023705,244980,5CC4D4988C4213EC6F0343853EC1526F,2013-02-25,-
177,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",152719227,244980,6149AC4231C6BAFC79A8EA3B870F5AA5,2013-02-21,United States
178,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",150708359,244980,8F05A848653A48E65D97DCAC3B8CACD2,2013-01-26,Canada
179,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",149506508,244980,98133F04EB6BE706DFC025022899DD65,2013-01-12,France
180,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",149145287,244980,2F91F1BC907BD6C842948A57764C2B4A,2013-01-07,Australia
181,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",148668297,244980,0F41ED4CE530E80B49B45C1B11707313,2013-01-02,Switzerland
182,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",148640034,244980,512D67319E289358E6A99289EDD402AF,2013-01-02,Australia
183,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",148639897,244980,BBE7D7BAB0C3D36B8B1FD76DA8A28D4F,2013-01-02,Australia
184,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",148337891,244980,5FF9418899AD0027D8D9504C25DE8EA4,2012-12-30,Sweden
185,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",148168848,244980,0E08B15D342BDA0B1628468EE6CCF225,2012-12-27,United Kingdom
186,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",147868140,244980,29C3465F1F41B1437FF5934B40D57A69,2012-12-21,Canada
187,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",145898097,244980,E8081B932E85B9E4E20C936D002D8EFE,2012-11-21,United Kingdom
188,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",145232059,244980,7B0E23C2CA0CBA996E501AEBD2DF6124,2012-11-12,Ireland
189,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",125631913,244980,1600A5D0BF8653C696C47D86948AF795,2012-03-04,Brazil
190,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",120473922,244980,892BA018EABE13EA30B32EE79A76F5D7,2011-11-11,Australia
191,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",57084795,244980,032526C9E61A478DC19EA4CBE03C181E,2010-02-25,United Kingdom
192,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",22866743,244980,738F968581DBBAC87E776CAE872C2A31,2008-12-20,United States
193,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",336420376,244980,ACF13CEA618152CC1DD0B9DA7BDF8070,2016-01-01,Italy
194,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",328834873,244980,8728C7FA5999185B7071691E5A2486E9,2015-11-24,Brazil
195,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",327127991,244980,E6ACC0D4123A597F4B63007E09C079DA,2015-11-16,Netherlands
196,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",327004662,244980,6CA7C8A84FD6C8EA5EF2E89DD0E229F8,2015-11-15,Brazil
197,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",321717110,244980,064EA711E9F553F354A495A559504777,2015-10-25,Belgium
198,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",313063113,244980,3DDDA0CAC1D9E743E3908B47ED63C4AE,2015-09-23,Brazil
199,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",295416946,244980,06236BDDCDB9676EFCFB4BCE9FB85003,2015-08-03,Brazil
200,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",269722916,244980,F5592743056FF27DAB579ED605399F0B,2015-05-03,Germany
201,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",257100309,244980,95EA5BA559FD8B4C4606A1F0A37A8F3F,2015-03-01,Russia
202,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",256456767,244980,89AA04CC812CB20DB937302B7F65329C,2015-02-25,Japan
203,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",252586869,244980,F3CFCCD36301D911DA0D9CA7744C4158,2015-02-04,Argentina
204,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",245448862,244980,718ED663095D23E436191D801C952F3B,2014-12-21,Israel
205,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",245268092,244980,80DD14C8D382434BAB7FAF5F6AACF583,2014-12-20,Brazil
206,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",244857868,244980,910AF537348546996918FF1DE2C9FF4A,2014-12-17,
207,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",192236909,244980,DCA862C94A7AAF2B32EBA892C9FCE708,2014-01-27,Brazil
208,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",189901069,244980,3AAE348AF4EF7A55563D6EE4E27BEC11,2014-01-06,Brazil
209,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",188820822,244980,3E3017DFDCD64B758483223F90E0F9DE,2013-12-28,Italy
210,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",148086138,244980,A08161AA6D5EE45C3C93E772409D00C3,2012-12-26,Spain
211,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",144426304,244980,9C75D3E84ECB887BF5F2E69BBAA31769,2012-11-03,Japan
212,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",130253440,244980,D5C043144B3FD0EA2715A3F1796C255C,2012-05-20,Japan
213,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",124801657,244980,7C7493B488C8EB869C508B6133232C63,2012-02-19,-
214,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",123778804,244980,A045CABC5046F8FBD60D55F1B846E6E1,2012-01-29,-
215,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",382770941,244980,B09224FECFD25AE585BD2975D211F3CD,2016-06-15,France
216,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",376211764,244980,D759081FD400D795221ADAC3B57EC0D8,2016-05-24,France
217,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",375900955,244980,027A49344B9E9533B5D9D469C84314E6,2016-05-23,France
218,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",367285559,244980,0E53D72BD1B4A8FD786CDD5415A0C79C,2016-04-25,France
219,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",361142123,244980,8481A82444356B11423800FD81074EEE,2016-04-03,France
220,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",382973689,244980,97D88307B91A3ED8991AFE6679D55272,2016-06-15,Argentina
